amplitude,iteration,spearman_with_base,top10_overlap_rate,top30_overlap_rate,w_topic_public_value_score,w_semantic_clarity_score,w_data_richness_score,w_machine_readability_score,w_timeliness_score,w_spatiotemporal_capability_score,w_combinability_score
0.1,133,0.9953750194546286,0.9675052410901468,0.9594689028651293,0.07882198515169125,0.1518460918022792,0.11547601850702335,0.2304613823585069,0.17504149212924414,0.15700239840714988,0.09135063164410534
0.1,134,0.9981764135529417,0.980083857442348,0.9661076170510132,0.07281689255327367,0.17123195396533608,0.12752969452497784,0.2593820589466861,0.15791430645929558,0.13064286309847795,0.0804822304519526
0.1,135,0.9983912415444808,0.9727463312368972,0.9629629629629629,0.07571871776075935,0.1729499302135179,0.12425021623586004,0.25469283894935857,0.15264781819582007,0.1403494519308179,0.07939102671386619
0.1,136,0.996447442843503,0.9790356394129979,0.950733752620545,0.06776613830194839,0.1684480413090102,0.12945578264934898,0.26358784248789363,0.1473520849730655,0.13598034135212392,0.08740976892660936
0.1,137,0.9992303806170909,0.9853249475890985,0.980083857442348,0.07773310083589906,0.15937460313594579,0.1336092504802644,0.24321061523612794,0.16601990014764414,0.13923527165726768,0.08081725850685108
0.1,138,0.9997839684573943,0.9958071278825996,0.9905660377358491,0.07614741805115345,0.1648795308702446,0.12774544320177997,0.2420379722279293,0.15836295235379602,0.14136875115082484,0.08945793214427195
0.1,139,0.9995271870600482,0.9832285115303984,0.982879105520615,0.0767551249921834,0.15438713447234875,0.12339604958763671,0.25038766219713354,0.16844247500923237,0.13533441181898176,0.0912971419224833
0.1,140,0.9989771114820027,0.980083857442348,0.9825296995108316,0.07412954377274981,0.153643486553483,0.1297200862372021,0.24609612706969888,0.16309010716348143,0.15417711338603124,0.07914353581735342
0.1,141,0.9960661077454604,0.9737945492662474,0.9577218728162125,0.08153146037225609,0.17377032159761407,0.12146221069230628,0.23413535401154842,0.17465182251909384,0.13279920271138798,0.08164962809579342
0.1,142,0.9994478702639841,0.9832285115303984,0.9818308874912649,0.07889219983783517,0.17006512999567988,0.12001416790428246,0.24089914141566354,0.16211832500379744,0.14849425778444755,0.07951677805829398
0.1,143,0.9958779099348631,0.9874213836477987,0.9528301886792453,0.07341102225529067,0.16000444448165352,0.1213778202614944,0.26736217091062425,0.15834394494101772,0.14222703851551646,0.07727355863440302
0.1,144,0.9995618954428009,0.9863731656184487,0.9849755415793152,0.07167819005088535,0.17168444745637085,0.13527593834722787,0.24590872817529846,0.15228443396728583,0.14404027782348316,0.07912798417944839
0.1,145,0.9978270554420684,0.9832285115303984,0.9682040531097135,0.07859008978490899,0.16611139500968053,0.12564570768570196,0.26111086884947626,0.16271764166588906,0.12360036726205899,0.0822239297422841
0.1,146,0.9979626260397445,0.9675052410901468,0.9685534591194969,0.07199620654950653,0.15565313527873828,0.133669384772577,0.2426678401553267,0.1737591840620472,0.14101276331268434,0.08124148586911989
0.1,147,0.9968989882889472,0.9832285115303984,0.9605171208944794,0.0789397501075134,0.15906480903843231,0.11530090457589373,0.25909705736804145,0.15392234450113731,0.14346175857317253,0.0902133758358092
0.1,148,0.9969655600787646,0.9748427672955975,0.9671558350803634,0.07910811937086591,0.1547698392475608,0.11732049614001,0.23208929343222506,0.16986921435018676,0.1539840346941304,0.09285900276502113
0.1,149,0.998238837581987,0.9716981132075472,0.9730957372466806,0.08065480957329789,0.15549307125250547,0.12474267572695402,0.24110794677085914,0.17626980118239538,0.14493711098925813,0.07679458450473003
0.1,150,0.999015995004718,0.9842767295597484,0.9779874213836478,0.07010798828574456,0.17021144351933773,0.13285530117979583,0.25291232655801854,0.16407145888280733,0.12725146675416704,0.08259001482012904
0.1,151,0.9994023337914805,0.9905660377358491,0.9863731656184487,0.07391474163480569,0.15974787554258785,0.12194984654106114,0.24953986873896516,0.15933922588362984,0.15039070072936073,0.08511774092958946
0.1,152,0.9985010123343305,0.980083857442348,0.9748427672955975,0.08187970836045887,0.17149781279409793,0.13612015679844652,0.23684985164776443,0.15375709855711542,0.13820219049380358,0.08169318134831347
0.1,153,0.9989264335126481,0.9863731656184487,0.9804332634521313,0.07538021874808883,0.16785345328859091,0.1198931065699609,0.23969354159958792,0.17106306047042735,0.14621783788310178,0.07989878144024219
0.1,154,0.9979382243258851,0.9727463312368972,0.9751921733053809,0.07195668646423024,0.14948788435477134,0.11856852916624686,0.2579957723956452,0.1696312549275333,0.1485621065848111,0.08379776610676178
0.1,155,0.9974809695936336,0.9727463312368972,0.9682040531097135,0.06866761085777902,0.1491852731109492,0.13012049710894485,0.26406454391979767,0.16556411969243393,0.14398179571625452,0.0784161595938406
0.1,156,0.997659847160164,0.9874213836477987,0.96680642907058,0.0751352206696189,0.1655006510697525,0.13608633880850796,0.23579488849637747,0.16173255363691602,0.13537645025521175,0.09037389706361525
0.1,157,0.9969695367645143,0.9811320754716981,0.9633123689727463,0.07255207292268183,0.17412811794124167,0.11941884865986042,0.2308907184140525,0.1690324196182358,0.1520781387656699,0.08189968367825777
0.1,158,0.9995377783564268,0.9937106918238994,0.9884696016771488,0.07848659919678967,0.15916946811848445,0.12079734238270055,0.25088029710399923,0.1614172489809807,0.14510541472171162,0.08414362949533377
0.1,159,0.9983850169041889,0.9758909853249476,0.9657582110412299,0.06785023635268791,0.1716051501684198,0.12210381513025535,0.25579884178869483,0.15323805038310648,0.14579094210980584,0.0836129640670299
0.1,160,0.9968150992786443,0.9842767295597484,0.9622641509433962,0.08216281033867114,0.1550484579818247,0.11637754848996007,0.2591020224266262,0.15612674854732042,0.1473464440113259,0.08383596820427158
0.1,161,0.9964047022686939,0.9853249475890985,0.9528301886792453,0.06917743142068929,0.15911962366843221,0.12408856004570287,0.2649833558890863,0.1536383868895072,0.1368306061802519,0.09216203590633018
0.1,162,0.9985879260472239,0.9769392033542977,0.9727463312368972,0.07123666129686829,0.16537717983642233,0.12528364735409012,0.24699701621400308,0.14531715728457598,0.15358754630219087,0.09220079171184925
0.1,163,0.9977968681638897,0.9696016771488469,0.9682040531097135,0.07081418965627947,0.18555606490553225,0.11934743190692018,0.2398256072699593,0.15597454892215498,0.13396137667531846,0.09452078066383528
0.1,164,0.9965053263634395,0.9591194968553459,0.9493361285814116,0.07988684267474737,0.1787793509891993,0.12054089508855145,0.25614030848180036,0.14943232827790967,0.1310537667046466,0.08416650778314516
0.1,165,0.9988195832849542,0.9811320754716981,0.973445143256464,0.06901668028364372,0.17579217504831332,0.12963540673353383,0.2540023595136062,0.16165685313130115,0.1320833324493213,0.07781319284028028
0.1,166,0.9990057476689214,0.9884696016771488,0.9783368273934312,0.0746680758451521,0.16946789818292984,0.13806582847793478,0.24230514287260135,0.14883519901758227,0.13390548586275522,0.09275236974104457
0.1,167,0.994416357154934,0.9758909853249476,0.944095038434661,0.08146488985415784,0.14650953169631606,0.13375031399378978,0.2674588159697058,0.14851419929401802,0.1343479874508962,0.08795426174111627
0.1,168,0.9999122881857779,0.9958071278825996,0.9912648497554158,0.0758554665856462,0.16172022443412315,0.12344069323837108,0.24700135227796738,0.15995160624712257,0.13884289622525334,0.0931877609915163
0.1,169,0.9962530668031746,0.980083857442348,0.9608665269042628,0.07708863684690552,0.17450552346503043,0.1175231219003992,0.22959587674811607,0.17166945566539926,0.14438227840409584,0.08523510697005368
0.1,170,0.9994185030485339,0.9842767295597484,0.9807826694619147,0.07345893614056896,0.1563792664188822,0.1387596557016124,0.24899266644143012,0.15619594119830357,0.13875298073756848,0.08746055336163437
0.1,171,0.9994947968005151,0.9874213836477987,0.9842767295597484,0.07537001759851678,0.17197187116571608,0.13191213957726444,0.24319945240104737,0.154721956375124,0.1394379528255578,0.08338661005677356
0.1,172,0.9984608552162592,0.9737945492662474,0.9744933612858141,0.07257015890156641,0.14782681010624277,0.13133452195995748,0.2524481516960266,0.1608921888313039,0.14650797369356905,0.08842019481133373
0.1,173,0.9972310718306129,0.9675052410901468,0.9573724668064291,0.07635608669657681,0.16985062685236765,0.1273916642935166,0.2573861872424787,0.1462483466182115,0.14681120283369417,0.07595588546315458
0.1,174,0.9982367169178759,0.9863731656184487,0.9706498951781971,0.08049269354917264,0.16202425790148312,0.1340019065742966,0.23562208415464583,0.15947964999354575,0.13653788638192893,0.09184152144492709
0.1,175,0.9995423002073291,0.989517819706499,0.9849755415793152,0.07852629173608693,0.16796068886361695,0.12862490163311574,0.24961595790377303,0.1585969096781274,0.1316760247335547,0.08499922545172531
0.1,176,0.9986681183554424,0.989517819706499,0.9744933612858141,0.07509931223624294,0.16899165461526958,0.1324230574691294,0.2384194544320027,0.16296895522976576,0.13967167500912642,0.08242589100846325
0.1,177,0.9934150666581176,0.9654088050314465,0.9409503843466107,0.06740845016911348,0.16571493509472485,0.11366832739435281,0.2650489873444207,0.1464564759363955,0.15198580770786752,0.08971701635312508
0.1,178,0.9965457613644,0.9832285115303984,0.9591194968553459,0.07799565747029054,0.14937451799752333,0.12512167349373435,0.26333568857339545,0.15692441725789433,0.14076192525237108,0.0864861199547911
0.1,179,0.9938072507569229,0.9769392033542977,0.9475890985324947,0.0757467981404203,0.17212650587667896,0.1279080745338911,0.22370391304693424,0.1676932343767879,0.1463136245396403,0.08650784948564709
0.1,180,0.9992290506739511,0.9874213836477987,0.9825296995108316,0.07693600128519044,0.1562795368573408,0.12202147473879407,0.2537085376427373,0.1616114886481455,0.14333757093880828,0.0861053898889837
0.1,181,0.998499480937844,0.9706498951781971,0.9758909853249476,0.07716931103003123,0.15197822846818354,0.12302812680682608,0.24342279267046507,0.1748418109863453,0.14605784010980968,0.08350188992833918
0.1,182,0.9941719007468746,0.9748427672955975,0.9419986023759609,0.0752339274598709,0.14749204813281552,0.13585125170054443,0.27131952941474863,0.15232282759147261,0.13417222923148425,0.08360818646906376
0.1,183,0.9996012042758787,0.9884696016771488,0.9870719776380154,0.07780615973424429,0.15545874980377258,0.12773363890455322,0.2457962025181764,0.16302792888375994,0.14572538950643418,0.08445193064905948
0.1,184,0.9988700854940036,0.980083857442348,0.9786862334032146,0.08138101494991277,0.1526679791698708,0.13910783091384776,0.25337623634293027,0.151552437310772,0.13875267751149695,0.08316182380116954
0.1,185,0.9993661855756618,0.9769392033542977,0.9842767295597484,0.07522485918312438,0.15547387451356226,0.12304209330110168,0.24972524164449283,0.173984334300422,0.1442205352528123,0.07832906180448451
0.1,186,0.9941156991329573,0.9706498951781971,0.949685534591195,0.08069634894788208,0.1784062931969268,0.12876341796080293,0.2223302437108205,0.15984106997954628,0.1472233241654056,0.08273930203861589
0.1,187,0.9988728672529241,0.9737945492662474,0.9765897973445143,0.07053539294800248,0.15154906693747036,0.13418217677712843,0.2491363533057784,0.16941766863050364,0.14457945883239015,0.0805998825687264
0.1,188,0.9986619452532632,0.9685534591194969,0.9744933612858141,0.07206794674032836,0.14826956689873916,0.12936119015787922,0.25042163665263306,0.1702111024222082,0.1445139305642533,0.08515462656395877
0.1,189,0.998105793139623,0.9821802935010482,0.9713487071977638,0.07363427941743218,0.1567004369141889,0.1394175426127705,0.23749145413933123,0.15539582068067082,0.14772061297697006,0.08963985325863628
0.1,190,0.9992884317844684,0.9916142557651991,0.9811320754716981,0.0782898343675251,0.16165335844333978,0.12028464990343278,0.2549724115801521,0.162957233459488,0.13696488057562076,0.08487763167044146
0.1,191,0.9997319421769318,0.989517819706499,0.9884696016771488,0.08022507820615325,0.1617818250237803,0.11789648417869568,0.24854024444361247,0.16979590157353436,0.13842086685458255,0.08333959971964132
0.1,192,0.9959745093162532,0.9727463312368972,0.9605171208944794,0.0785677666478966,0.14737414470568563,0.13438505845133,0.2595996134276888,0.14696212088336133,0.14982111731895703,0.08329017856508072
0.1,193,0.9995545978865296,0.9853249475890985,0.9818308874912649,0.07266154895213901,0.17064495149260894,0.11785893765140089,0.24625947708020018,0.16534735893028168,0.14850216236320998,0.07872556353015943
0.1,194,0.9969877543471212,0.9779874213836478,0.9647099930118798,0.07020064006874203,0.15189117638559405,0.12493312637801733,0.25910000279811574,0.15522553471368639,0.15185741545398895,0.08679210420185565
0.1,195,0.9989196710875605,0.980083857442348,0.9769392033542977,0.08274187520558846,0.15454345206955916,0.1413988736816619,0.25348374428024045,0.1507029832928582,0.1357174793654572,0.0814115921046348
0.1,196,0.9991232180786617,0.9758909853249476,0.9804332634521313,0.08024122930864021,0.1650035341257039,0.11747724820735735,0.2409681051856501,0.15596557549897713,0.15615457705360763,0.08418973062006363
0.1,197,0.9997455786031816,0.9863731656184487,0.9881201956673655,0.0735378388394188,0.16848928902436044,0.1293974300940034,0.24679733822784475,0.1535271317042714,0.14581808867564178,0.08243288343445948
0.1,198,0.9982594006117208,0.9842767295597484,0.9685534591194969,0.073298020820233,0.16895211504515098,0.11682675663132172,0.25970960486949773,0.16863794871941953,0.1305748988353815,0.08200065507899552
0.1,199,0.9966500484797118,0.9737945492662474,0.9577218728162125,0.07750448955059829,0.15556866729330607,0.13722315737232882,0.23470437322007953,0.1653391284947434,0.1388522365152785,0.09080794755366538
0.1,200,0.9986102004491224,0.9779874213836478,0.9741439552760307,0.07465653606065124,0.1772063570052692,0.1250902147441404,0.2442284317537394,0.16435615504842035,0.13237281143138685,0.08208949395639249
0.2,1,0.9962614680683766,0.9622641509433962,0.9559748427672956,0.06900551423566999,0.14642868529867437,0.1135616705723728,0.26622470827680195,0.1779160484243768,0.1279466762049951,0.09891669698710903
0.2,2,0.9866853337062116,0.9528301886792453,0.9238294898672257,0.08250577153737722,0.17720310997295288,0.14892715832287168,0.21307297161135005,0.15451531667576293,0.15095346936112378,0.07282220251856152
0.2,3,0.9946475775280347,0.9360587002096437,0.9465408805031447,0.07247910539671153,0.18977243779515507,0.1149453273675251,0.2264088407896659,0.1526802400701628,0.1700361758129495,0.07367787276783012
0.2,4,0.9958365624093949,0.9821802935010482,0.9577218728162125,0.07499003771101978,0.15232161521336599,0.11528923975059467,0.26072371706846376,0.15521276174083332,0.1494039361266244,0.09205869238909811
0.2,5,0.9970997609291271,0.9654088050314465,0.9622641509433962,0.07142056785082446,0.18803042984099927,0.11882011577387598,0.23890918089054375,0.15782777637867226,0.13268715467491943,0.09230477459016481
0.2,6,0.978991965724693,0.9633123689727463,0.9000698812019566,0.0639928284387036,0.14794855074824922,0.11666537811053843,0.2884068117149209,0.14038326708675244,0.15347664899828747,0.08912651490254792
0.2,7,0.9985742754822,0.9790356394129979,0.9748427672955975,0.0684484858578508,0.15358846653406258,0.11936296525089286,0.25905108641460545,0.1702168134369462,0.13831615034723665,0.09101603215840563
0.2,8,0.9982419130901826,0.9832285115303984,0.9657582110412299,0.07178530381092658,0.1617943362269662,0.12856449096424963,0.2565385178499803,0.14896738635960968,0.13904450394665543,0.09330546084161219
0.2,9,0.9977677492407953,0.9685534591194969,0.96680642907058,0.061782751290035305,0.16355513110364564,0.14149260800651012,0.24689951004198638,0.17291351614356443,0.13535175531975532,0.078004728094503
0.2,10,0.9955875546151832,0.9465408805031447,0.9524807826694619,0.06267133104425768,0.19260689614899684,0.13566232315049764,0.2403335500569041,0.13103157609918648,0.13881372704486294,0.09888059645529426
0.2,11,0.9946253511675629,0.9706498951781971,0.9517819706498952,0.07273318060925858,0.1736088676306443,0.12056262867493561,0.23486157611704359,0.17974747759002624,0.12576846349225024,0.09271780588584141
0.2,12,0.9958770657684958,0.9654088050314465,0.9493361285814116,0.08592571939115214,0.16953975187884238,0.11563153507578389,0.2640130743610147,0.16574471345092767,0.13322888168681077,0.06591632415546846
0.2,13,0.991424453729191,0.9727463312368972,0.9350104821802935,0.0785200912202714,0.16507140276426274,0.1023141104241682,0.27492914948642405,0.16858706598761314,0.12172147019063038,0.08885670992663003
0.2,14,0.9979140272165363,0.9790356394129979,0.9671558350803634,0.0860289998545734,0.16552522976955203,0.10657389765965716,0.2559132511236448,0.17272530508535436,0.12902118152129896,0.0842121349859194
0.2,15,0.9959673116988644,0.9748427672955975,0.9612159329140462,0.06553943482082836,0.17179621859755168,0.10850586169686495,0.23389586912167334,0.18308038016759512,0.1414617317951132,0.09572050380037336
0.2,16,0.9919387697902325,0.949685534591195,0.926974143955276,0.05751681118665625,0.18444198987981159,0.11126455899062583,0.2663143210168336,0.14307647516411803,0.14281522934675273,0.09457061441520204
0.2,17,0.9911031429384176,0.9643605870020965,0.9367575122292103,0.08807405710819859,0.18026942890350175,0.11331169732576014,0.2198182757505079,0.17342584666721156,0.13628742556506993,0.0888132686797501
0.2,18,0.9955581670000943,0.9769392033542977,0.9472396925227113,0.05948586159032561,0.16994054792016064,0.1282291386863802,0.26594202848063375,0.14645367115305866,0.1414989611708306,0.08844979099861046
0.2,19,0.9971511613442382,0.9664570230607966,0.9640111809923131,0.07378636205521828,0.1438442451009854,0.12218432244169246,0.25637652969259406,0.16107127046842712,0.14045629777149704,0.10228097246958578
0.2,20,0.9824252646973846,0.9685534591194969,0.9074074074074074,0.06789222922835467,0.144274151069564,0.13340669268251318,0.2916105922917553,0.146738521613027,0.13085934677846145,0.08521846633632431
0.2,21,0.9867838292727571,0.9371069182389937,0.9224318658280922,0.06318696230603088,0.16102407660572818,0.14221507873129396,0.23676220952475216,0.19431112560239724,0.12661430093404402,0.07588624629575356
0.2,22,0.9962438753145536,0.960167714884696,0.9615653389238294,0.06244070003003565,0.1626592259129857,0.11558682333087861,0.24200723861109372,0.18991159827919085,0.1524829378728731,0.07491147596294233
0.2,23,0.9929135527941808,0.9454926624737946,0.940251572327044,0.0648860857797711,0.14042148394711837,0.14497016082085046,0.2433369755097251,0.17703013652038233,0.13834897135677493,0.09100618606537775
0.2,24,0.9980056447323977,0.9758909853249476,0.96680642907058,0.07182344581393467,0.17950730740096152,0.13255179173425233,0.2518300540232513,0.16106850398192962,0.1284414160604598,0.07477748098521068
0.2,25,0.9923828304615795,0.9339622641509434,0.929769392033543,0.08476563039231745,0.17926677715768724,0.10804832403494007,0.25821502224435156,0.14199394289541897,0.15033255571058327,0.07737774756470145
0.2,26,0.9896955550818919,0.9591194968553459,0.9224318658280922,0.07337094559089251,0.17250660570021673,0.14598655352383746,0.275418643468794,0.13397540558751742,0.12497614183860473,0.07376570429013718
0.2,27,0.9975387867179969,0.9716981132075472,0.960167714884696,0.07775375411293065,0.1652035787337901,0.15365624367240258,0.24642907707888834,0.13766111505450895,0.12985603698733056,0.08944019436014877
0.2,28,0.986456971991484,0.9360587002096437,0.9273235499650594,0.0703845888951976,0.1421282598778455,0.14873500564304354,0.22607938078829526,0.17213024763454807,0.16825579297790924,0.07228672418316096
0.2,29,0.9804659510481036,0.9664570230607966,0.9067085953878407,0.06773919510875322,0.14677319830155236,0.11181492461032405,0.28831757145091375,0.14960472635547373,0.15495407977712883,0.08079630439585404
0.2,30,0.9883697280944544,0.9549266247379455,0.9213836477987422,0.09004971453975885,0.16411148500870706,0.1217381897228735,0.2764243347758023,0.1451231622366695,0.12496637987001459,0.07758673384617412
0.2,31,0.9937083987909908,0.9465408805031447,0.93361285814116,0.06626650420693167,0.19008484196549402,0.12562028118693594,0.2599361629398953,0.14317480977452265,0.12484862434019746,0.09006877558602289
0.2,32,0.9874526707481948,0.960167714884696,0.929769392033543,0.0849293791163177,0.16475846313211193,0.15034957372179814,0.21365832230094284,0.15329711673471563,0.15025178088708602,0.08275536410702777
0.2,33,0.9873182065959861,0.950733752620545,0.9178895877009084,0.07322010357851248,0.16291159709941183,0.12371763624838068,0.2750452432490754,0.1375507487485792,0.15881276322654994,0.0687419078494905
0.2,34,0.9787663297804454,0.9444444444444444,0.9039133473095737,0.08366803883916411,0.1534969194505081,0.12643106991000455,0.20144815175512373,0.16777278541408924,0.16902050731811843,0.0981625273129918
0.2,35,0.9781391672002241,0.9371069182389937,0.903214535290007,0.06597521495658247,0.18850178708416812,0.11850499047965088,0.2136776738992023,0.18817712391557595,0.12769749870930655,0.09746571095551367
0.2,36,0.9904537400248008,0.9664570230607966,0.9287211740041929,0.07027539133883932,0.15341512153627393,0.14220236417976717,0.2782746825276991,0.14434808132207247,0.1201421525843814,0.09134220651096661
0.2,37,0.9953215953704383,0.9675052410901468,0.9538784067085954,0.06114651688103031,0.16331528112969726,0.11021851287259059,0.25592137665140535,0.151163843731648,0.1648564260599695,0.09337804267365893
0.2,38,0.9975136515569496,0.9633123689727463,0.9636617749825297,0.06834468843164901,0.16790937916657167,0.14770943075175189,0.24790298343405073,0.13367299944856936,0.1554527795151829,0.07900773925222439
0.2,39,0.9843730690250637,0.9517819706498952,0.9157931516422082,0.06879309934900163,0.18192312549395123,0.14009107516497507,0.20593660975236158,0.15046168144246427,0.1577672457378114,0.09502716305943482
0.2,40,0.9972723368729874,0.980083857442348,0.9612159329140462,0.08070124345229125,0.16723083397559196,0.11342504579397397,0.2615364254568868,0.16668776237535343,0.13398462888432056,0.07643406006158189
0.2,41,0.9940708730405701,0.9538784067085954,0.9381551362683438,0.0837564458930319,0.18180352192800228,0.121926709028097,0.2613511934146559,0.1564186406758157,0.11800598574713686,0.07673750331326018
0.2,42,0.9986636879297521,0.9727463312368972,0.9709993011879804,0.09031772909455743,0.1693708753555293,0.1086512566290141,0.2459023843846978,0.16881672316991733,0.13789427767605889,0.07904675369022515
0.2,43,0.9953411259655901,0.9654088050314465,0.944095038434661,0.0656048777166259,0.18077000501158388,0.13302724274291616,0.2675075589790953,0.16325012039369186,0.12460907660982863,0.06523111854625817
0.2,44,0.9967808549876815,0.9758909853249476,0.9608665269042628,0.06333767473476662,0.17972096226380072,0.12670553134057908,0.24217406966051117,0.1677793909860122,0.1229802409706729,0.09730213004365731
0.2,45,0.9856128842787736,0.9475890985324947,0.9227812718378756,0.07507513873298786,0.15374046997104635,0.1578947169832973,0.2184291653174639,0.15118799100708685,0.1390298358488898,0.10464268213922785
0.2,46,0.9930933199978191,0.9633123689727463,0.9444444444444444,0.08595521127981652,0.17319831479550865,0.13709493557482033,0.24358530721908092,0.1775373897955009,0.1138506928158984,0.06877814851937436
0.2,47,0.9916692718715017,0.9559748427672956,0.929769392033543,0.08247172164966576,0.17490507367591104,0.12820521845650487,0.2730123864774941,0.1526492954120234,0.12420799711388252,0.06454830721451824
0.2,48,0.9903707630414534,0.960167714884696,0.9287211740041929,0.0829685923402936,0.15522886951255446,0.12450560259965936,0.2673976589749892,0.13458677072831582,0.14735822916942945,0.08795427667475818
0.2,49,0.9920715924348942,0.9675052410901468,0.9416491963661775,0.08339660017205228,0.1837896778427225,0.11150534149440398,0.22225707501142508,0.17260184319426813,0.13565321922625323,0.09079624305887478
0.2,50,0.9931941974157252,0.9339622641509434,0.9458420684835779,0.0732515414011505,0.12687750938522613,0.13810681876725345,0.2648863100919251,0.17744120664483415,0.12618462573095374,0.09325198797865686
0.2,51,0.9936025546690761,0.9706498951781971,0.9419986023759609,0.07649389754852697,0.14270556952107386,0.1327006195424445,0.27335741325979035,0.15871593255266578,0.13469648187912742,0.0813300856963711
0.2,52,0.9956821627513109,0.9360587002096437,0.9475890985324947,0.07433269731885966,0.19255557455084327,0.1250865682086522,0.24289560735235993,0.14051349573726774,0.15239671860165757,0.0722193382303596
0.2,53,0.993893038992978,0.9591194968553459,0.9549266247379455,0.08674137106937492,0.15817119011642716,0.14698658146141247,0.2229488569316439,0.13866165324622395,0.1645504636504246,0.0819398835244929
0.2,54,0.9986691674580218,0.9748427672955975,0.972396925227114,0.08097946247603233,0.14875631755537896,0.12276895667094034,0.2488408323503892,0.17100107414599672,0.12825312976677883,0.09940022703448373
0.2,55,0.9928283062680551,0.9685534591194969,0.9426974143955276,0.06767829827791945,0.16932922354586732,0.1425846458423479,0.22939099340403432,0.17009639611431468,0.14073991643742978,0.08018052637808644
0.2,56,0.9938986760517945,0.9716981132075472,0.9423480083857443,0.08477524469411547,0.1593153984809897,0.1413262682101398,0.2674617944522018,0.13944589945473296,0.1384740256383255,0.06920136906949466
0.2,57,0.9967348140110946,0.9748427672955975,0.9626135569531796,0.0736489582701664,0.1708549808305059,0.1416807635579985,0.2449247298843224,0.17049689685668695,0.126002690223685,0.07239098037663487
0.2,58,0.9894634888562748,0.9360587002096437,0.9346610761705101,0.06769065946770993,0.1427504036804084,0.12659204315430078,0.23174319257691497,0.18755006335997004,0.16094428108940148,0.08272935667129448
0.2,59,0.9967875836759674,0.9758909853249476,0.9608665269042628,0.09316763875585325,0.14280082891871962,0.13830907627908934,0.26190089611365064,0.1557468958727351,0.1325139846629558,0.07556067939699627
0.2,60,0.9766599115968746,0.9245283018867925,0.8902865129280224,0.07699470556435183,0.181867530927172,0.1320944486582425,0.20360749352173416,0.1761913423632771,0.15914856217104348,0.07009591679417887
0.2,61,0.9834649823924687,0.949685534591195,0.9126484975541579,0.0648180144116877,0.18926583209210238,0.13950091391372205,0.21892250873913804,0.17399519060494764,0.13662315629715374,0.0768743839412486
0.2,62,0.9708024959200837,0.9077568134171907,0.8819007686932215,0.08066723038477035,0.14562741505031604,0.13833788702981195,0.214128858995602,0.1992863714578894,0.14776277965501353,0.07418945742659669
0.2,63,0.9810012401909747,0.9716981132075472,0.9011180992313068,0.07510303641669568,0.1542685542510203,0.12606831887718922,0.29053033379033083,0.14183499691267906,0.12021421565511176,0.09198054409697319
0.2,64,0.9973709756792756,0.9696016771488469,0.96680642907058,0.07404278447898359,0.18471758747690226,0.12876015439459412,0.2361468635785665,0.15039878115918764,0.13550219773649702,0.09043163117526887
0.2,65,0.9808847363730784,0.9203354297693921,0.8923829489867225,0.06696548149998292,0.18488716968659544,0.10815222511338893,0.27577873503399536,0.12466341514681283,0.148035159355188,0.09151781416403655
0.2,66,0.9993568624706699,0.989517819706499,0.9842767295597484,0.08440401492180352,0.16286528708364306,0.1332184802232046,0.23879097319906326,0.15317430486467268,0.14005901576988677,0.08748792393772607
